shoot_player,date,shot_per_game
Darrell Arthur,2017-02-08,10
Darrell Arthur,2017-02-10,9
Darrell Arthur,2017-02-11,5
Darrell Arthur,2017-02-24,1
Darrell Arthur,2017-02-26,1
Darrell Arthur,2017-03-01,1
Darrell Arthur,2017-03-04,5
Darrell Arthur,2017-03-06,8
Darrell Arthur,2017-03-08,4
Darrell Arthur,2017-03-10,4
Darrell Arthur,2017-03-11,4
Darrell Arthur,2017-03-26,4
Darrell Arthur,2017-04-11,9
Darrell Arthur,2017-04-12,7
Darren Collison,2016-11-08,9
Darren Collison,2016-11-10,11
Darren Collison,2016-11-11,16
Darren Collison,2016-11-16,7
Darren Collison,2016-11-18,11
Darren Collison,2016-11-20,8
Darren Collison,2016-11-23,12
Darren Collison,2016-11-25,6
Darren Collison,2016-11-27,10
Darren Collison,2016-11-28,6
Darren Collison,2016-12-02,8
Darren Collison,2016-12-04,10
Darren Collison,2016-12-07,10
Darren Collison,2016-12-09,11
Darren Collison,2016-12-10,14
Darren Collison,2016-12-12,11
Darren Collison,2016-12-14,10
Darren Collison,2016-12-16,12
Darren Collison,2016-12-18,8
Darren Collison,2016-12-20,8
Darren Collison,2016-12-21,9
Darren Collison,2016-12-23,5
Darren Collison,2016-12-26,10
Darren Collison,2016-12-28,7
Darren Collison,2016-12-31,16
Darren Collison,2017-01-03,16
Darren Collison,2017-01-04,11
Darren Collison,2017-01-06,13
Darren Collison,2017-01-08,9
Darren Collison,2017-01-10,9
Darren Collison,2017-01-13,10
Darren Collison,2017-01-15,9
Darren Collison,2017-01-18,8
Darren Collison,2017-01-20,7
Darren Collison,2017-01-21,11
Darren Collison,2017-01-23,5
Darren Collison,2017-01-25,14
Darren Collison,2017-01-27,17
Darren Collison,2017-01-28,11
Darren Collison,2017-01-30,7
Darren Collison,2017-01-31,10
Darren Collison,2017-02-03,16
Darren Collison,2017-02-04,13
Darren Collison,2017-02-06,13
Darren Collison,2017-02-08,21
Darren Collison,2017-02-10,16
Darren Collison,2017-02-12,16
Darren Collison,2017-02-14,12
Darren Collison,2017-02-15,9
Darren Collison,2017-02-23,13
Darren Collison,2017-02-25,8
Darren Collison,2017-02-27,13
Darren Collison,2017-03-01,10
Darren Collison,2017-03-05,14
Darren Collison,2017-03-06,11
Darren Collison,2017-03-08,9
Darren Collison,2017-03-10,12
Darren Collison,2017-03-11,5
Darren Collison,2017-03-13,9
Darren Collison,2017-03-18,13
Darren Collison,2017-03-19,8
Darren Collison,2017-03-22,5
Darren Collison,2017-03-26,11
Darren Collison,2017-03-27,13
Darren Collison,2017-03-29,8
Darren Collison,2017-03-31,8
Darren Collison,2017-04-01,7
Darren Collison,2017-04-07,8
Darrun Hilliard,2016-11-05,1
Darrun Hilliard,2016-11-07,2
Darrun Hilliard,2016-11-14,1
Darrun Hilliard,2016-11-18,6
Darrun Hilliard,2016-11-25,6
Darrun Hilliard,2016-11-26,3
Darrun Hilliard,2016-11-29,4
Darrun Hilliard,2016-11-30,3
Darrun Hilliard,2016-12-02,8
Darrun Hilliard,2016-12-04,6
Darrun Hilliard,2016-12-06,7
Darrun Hilliard,2016-12-07,4
Darrun Hilliard,2016-12-09,3
Darrun Hilliard,2016-12-11,7
Darrun Hilliard,2016-12-16,2
Darrun Hilliard,2016-12-17,3
Darrun Hilliard,2016-12-19,6
Darrun Hilliard,2016-12-26,2
Darrun Hilliard,2016-12-28,1
Darrun Hilliard,2017-01-05,6
Darrun Hilliard,2017-01-12,12
Darrun Hilliard,2017-01-18,2
Darrun Hilliard,2017-02-08,1
Darrun Hilliard,2017-03-11,1
Darrun Hilliard,2017-03-14,2
Darrun Hilliard,2017-03-22,2
Darrun Hilliard,2017-03-24,1
Darrun Hilliard,2017-03-30,2
Darrun Hilliard,2017-04-05,2
Darrun Hilliard,2017-04-09,7
Darrun Hilliard,2017-04-10,6
Darrun Hilliard,2017-04-12,7
David Lee,2016-10-25,4
David Lee,2016-10-27,6
David Lee,2016-10-29,6
David Lee,2016-10-30,7
David Lee,2016-11-01,3
David Lee,2016-11-04,2
David Lee,2016-11-05,4
David Lee,2016-11-09,6
David Lee,2016-11-11,2
David Lee,2016-11-12,3
David Lee,2016-11-14,4
David Lee,2016-11-16,4
David Lee,2016-11-18,1
David Lee,2016-11-21,10
David Lee,2016-11-23,4
David Lee,2016-11-25,9
David Lee,2016-11-26,4
David Lee,2016-11-29,4
David Lee,2016-11-30,6
David Lee,2016-12-02,6
David Lee,2016-12-05,1
David Lee,2016-12-06,4
David Lee,2016-12-08,6
David Lee,2016-12-10,5
David Lee,2016-12-14,5
David Lee,2016-12-15,7
David Lee,2016-12-18,3
David Lee,2016-12-20,5
David Lee,2016-12-22,3
David Lee,2016-12-23,6
David Lee,2016-12-25,5
David Lee,2016-12-28,7
David Lee,2016-12-30,4
David Lee,2017-01-01,9
David Lee,2017-01-03,6
David Lee,2017-01-05,1
David Lee,2017-01-10,6
David Lee,2017-01-12,3
David Lee,2017-01-14,1
David Lee,2017-01-17,4
David Lee,2017-01-19,7
David Lee,2017-01-21,11
David Lee,2017-01-23,13
David Lee,2017-01-24,7
David Lee,2017-01-27,7
David Lee,2017-01-29,9
David Lee,2017-01-31,7
David Lee,2017-02-02,7
David Lee,2017-02-04,5
David Lee,2017-02-06,6
David Lee,2017-02-08,2
David Lee,2017-02-10,10
David Lee,2017-02-12,8
David Lee,2017-02-13,5
David Lee,2017-02-15,3
David Lee,2017-02-24,5
David Lee,2017-02-26,4
David Lee,2017-03-01,8
David Lee,2017-03-04,3
David Lee,2017-03-06,6
David Lee,2017-03-08,9
David Lee,2017-03-09,3
David Lee,2017-03-11,6
David Lee,2017-03-13,8
David Lee,2017-03-15,6
David Lee,2017-03-18,3
David Lee,2017-03-19,7
David Lee,2017-03-23,2
David Lee,2017-03-25,3
David Lee,2017-03-27,3
David Lee,2017-03-29,7
David Lee,2017-03-31,7
David Lee,2017-04-04,2
David Lee,2017-04-05,4
David Lee,2017-04-07,16
David Lee,2017-04-08,6
David Lee,2017-04-10,6
David Lee,2017-04-12,3
David Nwaba,2017-02-28,1
David Nwaba,2017-03-03,2
David Nwaba,2017-03-07,3
David Nwaba,2017-03-09,3
David Nwaba,2017-03-12,3
David Nwaba,2017-03-13,2
David Nwaba,2017-03-15,5
David Nwaba,2017-03-17,3
David Nwaba,2017-03-19,5
David Nwaba,2017-03-21,3
David Nwaba,2017-03-24,5
David Nwaba,2017-03-26,4
David Nwaba,2017-03-28,5
David Nwaba,2017-03-30,4
David Nwaba,2017-04-01,9
David Nwaba,2017-04-02,3
David Nwaba,2017-04-05,9
David Nwaba,2017-04-11,8
David Nwaba,2017-04-12,4
David West,2016-10-25,2
David West,2016-10-28,3
David West,2016-10-30,6
David West,2016-11-01,3
David West,2016-11-03,2
David West,2016-11-04,4
David West,2016-11-07,5
David West,2016-11-09,3
David West,2016-11-10,3
David West,2016-11-13,2
David West,2016-11-16,4
David West,2016-11-18,5
David West,2016-11-19,4
David West,2016-11-21,5
David West,2016-11-23,3
David West,2016-11-25,1
David West,2016-11-26,2
David West,2016-11-28,1
David West,2016-12-01,2
David West,2016-12-03,6
David West,2016-12-05,3
David West,2016-12-07,1
David West,2016-12-08,3
David West,2016-12-10,3
David West,2016-12-11,4
David West,2016-12-13,4
David West,2016-12-15,1
David West,2016-12-17,3
David West,2016-12-20,3
David West,2016-12-22,5
David West,2016-12-23,4
David West,2016-12-25,3
David West,2016-12-28,2
David West,2016-12-30,2
David West,2017-01-02,4
David West,2017-01-04,2
David West,2017-01-06,1
David West,2017-01-08,3
David West,2017-01-10,4
David West,2017-01-12,4
David West,2017-01-16,4
David West,2017-01-18,5
David West,2017-02-23,4
David West,2017-02-25,5
David West,2017-02-27,3
David West,2017-02-28,5
David West,2017-03-02,4
David West,2017-03-05,4
David West,2017-03-06,7
David West,2017-03-08,1
David West,2017-03-10,3
David West,2017-03-11,8
David West,2017-03-14,1
David West,2017-03-16,4
David West,2017-03-18,3
David West,2017-03-20,7
David West,2017-03-21,3
David West,2017-03-24,5
David West,2017-03-26,3
David West,2017-03-28,3
David West,2017-03-29,11
David West,2017-03-31,6
David West,2017-04-02,4
David West,2017-04-04,4
David West,2017-04-05,4
David West,2017-04-08,4
David West,2017-04-10,9
David West,2017-04-12,3
Davis Bertans,2016-10-25,2
Davis Bertans,2016-10-29,4
Davis Bertans,2016-10-30,3
Davis Bertans,2016-11-04,4
Davis Bertans,2016-11-05,3
Davis Bertans,2016-11-14,1
Davis Bertans,2016-11-16,5
Davis Bertans,2016-11-18,2
Davis Bertans,2016-11-21,3
Davis Bertans,2016-11-23,4
Davis Bertans,2016-11-25,8
Davis Bertans,2016-11-26,2
Davis Bertans,2016-11-29,1
Davis Bertans,2016-11-30,2
Davis Bertans,2016-12-05,3
Davis Bertans,2016-12-10,4
Davis Bertans,2016-12-14,3
Davis Bertans,2016-12-18,3
Davis Bertans,2016-12-25,1
Davis Bertans,2016-12-30,1
Davis Bertans,2017-01-03,3
Davis Bertans,2017-01-07,6
Davis Bertans,2017-01-10,7
Davis Bertans,2017-01-12,5
Davis Bertans,2017-01-14,1
Davis Bertans,2017-01-19,2
Davis Bertans,2017-01-23,5
Davis Bertans,2017-01-24,6
Davis Bertans,2017-01-27,9
Davis Bertans,2017-01-29,5
Davis Bertans,2017-01-31,6
Davis Bertans,2017-02-02,14
Davis Bertans,2017-02-04,4
Davis Bertans,2017-02-06,5
Davis Bertans,2017-02-08,5
Davis Bertans,2017-02-10,4
Davis Bertans,2017-02-12,2
Davis Bertans,2017-02-15,7
Davis Bertans,2017-02-26,1
Davis Bertans,2017-03-01,1
Davis Bertans,2017-03-03,1
Davis Bertans,2017-03-08,7
Davis Bertans,2017-03-09,5
Davis Bertans,2017-03-11,7
Davis Bertans,2017-03-13,6
Davis Bertans,2017-03-18,2
Davis Bertans,2017-03-19,3
Davis Bertans,2017-03-21,1
Davis Bertans,2017-03-27,3
Davis Bertans,2017-04-02,8
Davis Bertans,2017-04-05,11
Davis Bertans,2017-04-07,13
Davis Bertans,2017-04-08,1
Davis Bertans,2017-04-10,4
Davis Bertans,2017-04-12,5
DeAndre Jordan,2016-10-27,7
DeAndre Jordan,2016-10-30,10
DeAndre Jordan,2016-10-31,10
DeAndre Jordan,2016-11-02,4
DeAndre Jordan,2016-11-04,8
DeAndre Jordan,2016-11-05,8
DeAndre Jordan,2016-11-07,5
DeAndre Jordan,2016-11-09,9
DeAndre Jordan,2016-11-11,5
DeAndre Jordan,2016-11-12,6
DeAndre Jordan,2016-11-14,6
DeAndre Jordan,2016-11-16,5
DeAndre Jordan,2016-11-18,10
DeAndre Jordan,2016-11-19,6
DeAndre Jordan,2016-11-21,6
DeAndre Jordan,2016-11-23,8
DeAndre Jordan,2016-11-25,5
DeAndre Jordan,2016-11-27,3
DeAndre Jordan,2016-11-29,13
DeAndre Jordan,2016-12-01,8
DeAndre Jordan,2016-12-02,2
DeAndre Jordan,2016-12-04,3
DeAndre Jordan,2016-12-07,7
DeAndre Jordan,2016-12-10,11
DeAndre Jordan,2016-12-12,6
DeAndre Jordan,2016-12-14,6
DeAndre Jordan,2016-12-16,7
DeAndre Jordan,2016-12-18,6
DeAndre Jordan,2016-12-20,7
DeAndre Jordan,2016-12-22,6
DeAndre Jordan,2016-12-23,7
DeAndre Jordan,2016-12-25,4
DeAndre Jordan,2016-12-26,7
DeAndre Jordan,2016-12-28,6
DeAndre Jordan,2016-12-30,11
DeAndre Jordan,2016-12-31,5
DeAndre Jordan,2017-01-02,6
DeAndre Jordan,2017-01-04,10
DeAndre Jordan,2017-01-06,10
DeAndre Jordan,2017-01-08,4
DeAndre Jordan,2017-01-11,8
DeAndre Jordan,2017-01-14,13
DeAndre Jordan,2017-01-16,8
DeAndre Jordan,2017-01-19,15
DeAndre Jordan,2017-01-21,10
DeAndre Jordan,2017-01-23,1
DeAndre Jordan,2017-01-24,4
DeAndre Jordan,2017-01-28,4
DeAndre Jordan,2017-02-01,3
DeAndre Jordan,2017-02-02,2
DeAndre Jordan,2017-02-05,6
DeAndre Jordan,2017-02-06,6
DeAndre Jordan,2017-02-08,14
DeAndre Jordan,2017-02-11,5
DeAndre Jordan,2017-02-13,7
DeAndre Jordan,2017-02-15,4
DeAndre Jordan,2017-02-23,12
DeAndre Jordan,2017-02-24,9
DeAndre Jordan,2017-02-26,10
DeAndre Jordan,2017-03-01,6
DeAndre Jordan,2017-03-03,7
DeAndre Jordan,2017-03-04,5
DeAndre Jordan,2017-03-06,7
DeAndre Jordan,2017-03-08,11
DeAndre Jordan,2017-03-09,2
DeAndre Jordan,2017-03-11,7
DeAndre Jordan,2017-03-13,9
DeAndre Jordan,2017-03-15,12
DeAndre Jordan,2017-03-18,5
DeAndre Jordan,2017-03-20,9
DeAndre Jordan,2017-03-21,9
DeAndre Jordan,2017-03-23,6
DeAndre Jordan,2017-03-25,5
DeAndre Jordan,2017-03-26,10
DeAndre Jordan,2017-03-29,9
DeAndre Jordan,2017-03-30,6
DeAndre Jordan,2017-04-01,4
DeAndre Jordan,2017-04-05,5
DeAndre Jordan,2017-04-08,10
DeAndre Jordan,2017-04-10,9
DeAndre Jordan,2017-04-12,10
DeAndre Liggins,2016-10-25,3
DeAndre Liggins,2016-11-16,2
DeAndre Liggins,2016-11-18,3
DeAndre Liggins,2016-11-23,2
DeAndre Liggins,2016-11-25,3
DeAndre Liggins,2016-11-29,2
DeAndre Liggins,2016-12-05,2
DeAndre Liggins,2016-12-07,2
DeAndre Liggins,2016-12-09,3
DeAndre Liggins,2016-12-10,1
DeAndre Liggins,2016-12-13,7
DeAndre Liggins,2016-12-14,9
DeAndre Liggins,2016-12-20,2
DeAndre Liggins,2016-12-21,5
DeAndre Liggins,2016-12-23,3
DeAndre Liggins,2016-12-25,1
DeAndre Liggins,2016-12-26,3
DeAndre Liggins,2016-12-29,5
DeAndre Liggins,2016-12-31,5
DeAndre Liggins,2017-01-02,5
DeAndre Liggins,2017-01-04,5
DeAndre Liggins,2017-01-06,4
DeAndre Liggins,2017-01-08,4
DeAndre Liggins,2017-01-10,4
DeAndre Liggins,2017-01-11,5
DeAndre Liggins,2017-01-13,1
DeAndre Liggins,2017-01-16,1
DeAndre Liggins,2017-01-19,3
DeAndre Liggins,2017-01-21,4
DeAndre Liggins,2017-01-23,1
DeAndre Liggins,2017-01-25,1
DeAndre Liggins,2017-01-29,1
DeAndre Liggins,2017-01-30,2
DeAndre Liggins,2017-02-04,4
DeAndre Liggins,2017-02-08,4
DeAndre Liggins,2017-02-11,4
DeAndre Liggins,2017-02-23,2
DeAndre Liggins,2017-02-25,1
DeAndre Liggins,2017-03-04,6
DeAndre Liggins,2017-03-18,3
DeAndre Liggins,2017-03-22,1
DeAndre Liggins,2017-03-27,2
DeAndre Liggins,2017-03-30,1
DeAndre Liggins,2017-03-31,1
DeAndre Liggins,2017-04-04,1
DeAndre Liggins,2017-04-05,2
DeAndre Liggins,2017-04-12,6
DeAndre' Bembry,2016-10-27,1
DeAndre' Bembry,2016-10-29,3
DeAndre' Bembry,2016-11-12,2
DeAndre' Bembry,2016-11-22,4
DeAndre' Bembry,2016-11-25,1
DeAndre' Bembry,2016-11-27,1
DeAndre' Bembry,2016-12-03,2
DeAndre' Bembry,2016-12-23,6
DeAndre' Bembry,2016-12-26,4
DeAndre' Bembry,2017-01-05,4
DeAndre' Bembry,2017-01-10,3
DeAndre' Bembry,2017-01-18,2
DeAndre' Bembry,2017-01-20,4
DeAndre' Bembry,2017-01-27,2
DeAndre' Bembry,2017-02-01,6
DeAndre' Bembry,2017-02-02,6
DeAndre' Bembry,2017-02-04,4
DeAndre' Bembry,2017-02-06,7
DeAndre' Bembry,2017-02-08,7
DeAndre' Bembry,2017-02-10,2
DeAndre' Bembry,2017-02-15,3
DeAndre' Bembry,2017-02-24,2
DeAndre' Bembry,2017-02-25,1
DeAndre' Bembry,2017-02-27,1
DeAndre' Bembry,2017-03-11,3
DeAndre' Bembry,2017-03-20,3
DeAndre' Bembry,2017-03-26,1
DeAndre' Bembry,2017-03-28,2
DeAndre' Bembry,2017-04-07,5
DeAndre' Bembry,2017-04-12,6
DeMar DeRozan,2016-10-26,27
DeMar DeRozan,2016-10-28,28
DeMar DeRozan,2016-10-31,23
DeMar DeRozan,2016-11-02,23
DeMar DeRozan,2016-11-04,26
DeMar DeRozan,2016-11-06,20
DeMar DeRozan,2016-11-09,22
DeMar DeRozan,2016-11-11,26
DeMar DeRozan,2016-11-12,23
DeMar DeRozan,2016-11-15,27
DeMar DeRozan,2016-11-16,18
DeMar DeRozan,2016-11-18,25
DeMar DeRozan,2016-11-20,15
DeMar DeRozan,2016-11-21,21
DeMar DeRozan,2016-11-23,19
DeMar DeRozan,2016-11-25,18
DeMar DeRozan,2016-11-28,13
DeMar DeRozan,2016-11-30,9
DeMar DeRozan,2016-12-02,18
DeMar DeRozan,2016-12-03,16
DeMar DeRozan,2016-12-05,23
DeMar DeRozan,2016-12-08,20
DeMar DeRozan,2016-12-09,25
DeMar DeRozan,2016-12-12,11
DeMar DeRozan,2016-12-14,18
DeMar DeRozan,2016-12-16,26
DeMar DeRozan,2016-12-18,21
DeMar DeRozan,2016-12-20,20
DeMar DeRozan,2016-12-23,24
DeMar DeRozan,2016-12-26,22
DeMar DeRozan,2016-12-28,23
DeMar DeRozan,2016-12-29,18
DeMar DeRozan,2017-01-01,25
DeMar DeRozan,2017-01-03,21
DeMar DeRozan,2017-01-05,26
DeMar DeRozan,2017-01-07,23
DeMar DeRozan,2017-01-08,21
DeMar DeRozan,2017-01-10,29
DeMar DeRozan,2017-01-13,22
DeMar DeRozan,2017-01-15,17
DeMar DeRozan,2017-01-17,28
DeMar DeRozan,2017-01-18,21
DeMar DeRozan,2017-01-20,17
DeMar DeRozan,2017-01-22,17
DeMar DeRozan,2017-01-29,18
DeMar DeRozan,2017-02-06,22
DeMar DeRozan,2017-02-08,25
DeMar DeRozan,2017-02-12,21
DeMar DeRozan,2017-02-14,19
DeMar DeRozan,2017-02-15,19
DeMar DeRozan,2017-02-24,28
DeMar DeRozan,2017-02-26,16
DeMar DeRozan,2017-02-27,25
DeMar DeRozan,2017-03-01,20
DeMar DeRozan,2017-03-03,17
DeMar DeRozan,2017-03-04,13
DeMar DeRozan,2017-03-08,15
DeMar DeRozan,2017-03-10,30
DeMar DeRozan,2017-03-11,16
DeMar DeRozan,2017-03-13,17
DeMar DeRozan,2017-03-16,14
DeMar DeRozan,2017-03-17,9
DeMar DeRozan,2017-03-19,19
DeMar DeRozan,2017-03-21,38
DeMar DeRozan,2017-03-23,25
DeMar DeRozan,2017-03-25,17
DeMar DeRozan,2017-03-27,21
DeMar DeRozan,2017-03-29,24
DeMar DeRozan,2017-03-31,26
DeMar DeRozan,2017-04-02,11
DeMar DeRozan,2017-04-04,21
DeMar DeRozan,2017-04-05,17
DeMar DeRozan,2017-04-07,32
DeMar DeRozan,2017-04-09,15
DeMarcus Cousins,2016-10-26,10
DeMarcus Cousins,2016-10-27,22
DeMarcus Cousins,2016-10-29,16
DeMarcus Cousins,2016-10-31,16
DeMarcus Cousins,2016-11-01,16
DeMarcus Cousins,2016-11-03,20
DeMarcus Cousins,2016-11-05,12
DeMarcus Cousins,2016-11-06,21
DeMarcus Cousins,2016-11-08,20
DeMarcus Cousins,2016-11-10,25
DeMarcus Cousins,2016-11-11,22
DeMarcus Cousins,2016-11-16,16
DeMarcus Cousins,2016-11-18,29
DeMarcus Cousins,2016-11-20,22
DeMarcus Cousins,2016-11-23,28
DeMarcus Cousins,2016-11-25,22
DeMarcus Cousins,2016-11-27,24
DeMarcus Cousins,2016-11-28,34
DeMarcus Cousins,2016-12-02,26
DeMarcus Cousins,2016-12-04,31
DeMarcus Cousins,2016-12-07,16
DeMarcus Cousins,2016-12-09,25
DeMarcus Cousins,2016-12-10,22
DeMarcus Cousins,2016-12-12,22
DeMarcus Cousins,2016-12-16,20
DeMarcus Cousins,2016-12-18,24
DeMarcus Cousins,2016-12-20,28
DeMarcus Cousins,2016-12-21,18
DeMarcus Cousins,2016-12-23,24
DeMarcus Cousins,2016-12-26,20
DeMarcus Cousins,2016-12-28,19
DeMarcus Cousins,2016-12-31,18
DeMarcus Cousins,2017-01-03,25
DeMarcus Cousins,2017-01-04,15
DeMarcus Cousins,2017-01-06,19
DeMarcus Cousins,2017-01-08,11
DeMarcus Cousins,2017-01-10,14
DeMarcus Cousins,2017-01-13,16
DeMarcus Cousins,2017-01-15,20
DeMarcus Cousins,2017-01-18,19
DeMarcus Cousins,2017-01-20,11
DeMarcus Cousins,2017-01-21,28
DeMarcus Cousins,2017-01-23,21
DeMarcus Cousins,2017-01-25,30
DeMarcus Cousins,2017-01-27,17
DeMarcus Cousins,2017-01-28,22
DeMarcus Cousins,2017-01-30,16
DeMarcus Cousins,2017-01-31,16
DeMarcus Cousins,2017-02-03,16
DeMarcus Cousins,2017-02-04,30
DeMarcus Cousins,2017-02-06,16
DeMarcus Cousins,2017-02-10,17
DeMarcus Cousins,2017-02-12,14
DeMarcus Cousins,2017-02-14,24
DeMarcus Cousins,2017-02-15,14
DeMarcus Cousins,2017-02-23,19
DeMarcus Cousins,2017-02-25,9
DeMarcus Cousins,2017-02-26,15
DeMarcus Cousins,2017-03-03,18
DeMarcus Cousins,2017-03-05,21
DeMarcus Cousins,2017-03-06,15
DeMarcus Cousins,2017-03-08,23
DeMarcus Cousins,2017-03-11,11
DeMarcus Cousins,2017-03-14,22
DeMarcus Cousins,2017-03-15,17
DeMarcus Cousins,2017-03-19,14
DeMarcus Cousins,2017-03-21,27
DeMarcus Cousins,2017-03-24,25
DeMarcus Cousins,2017-03-29,19
DeMarcus Cousins,2017-03-31,21
DeMarcus Cousins,2017-04-02,16
DeMarcus Cousins,2017-04-04,22
DeMarre Carroll,2016-10-26,8
DeMarre Carroll,2016-10-28,7
DeMarre Carroll,2016-10-31,8
DeMarre Carroll,2016-11-02,7
DeMarre Carroll,2016-11-04,2
DeMarre Carroll,2016-11-06,8
DeMarre Carroll,2016-11-09,6
DeMarre Carroll,2016-11-11,7
DeMarre Carroll,2016-11-16,7
DeMarre Carroll,2016-11-18,9
DeMarre Carroll,2016-11-20,12
DeMarre Carroll,2016-11-23,14
DeMarre Carroll,2016-11-25,9
DeMarre Carroll,2016-11-28,5
DeMarre Carroll,2016-11-30,11
DeMarre Carroll,2016-12-03,10
DeMarre Carroll,2016-12-05,10
DeMarre Carroll,2016-12-08,7
DeMarre Carroll,2016-12-12,12
DeMarre Carroll,2016-12-14,9
DeMarre Carroll,2016-12-16,4
DeMarre Carroll,2016-12-18,4
DeMarre Carroll,2016-12-20,11
DeMarre Carroll,2016-12-23,6
DeMarre Carroll,2016-12-26,7
DeMarre Carroll,2016-12-28,12
DeMarre Carroll,2016-12-29,2
DeMarre Carroll,2017-01-01,2
DeMarre Carroll,2017-01-03,7
DeMarre Carroll,2017-01-05,6
DeMarre Carroll,2017-01-07,8
DeMarre Carroll,2017-01-08,12
DeMarre Carroll,2017-01-10,10
DeMarre Carroll,2017-01-13,16
DeMarre Carroll,2017-01-15,13
DeMarre Carroll,2017-01-17,8
DeMarre Carroll,2017-01-18,6
DeMarre Carroll,2017-01-20,7
DeMarre Carroll,2017-01-22,12
DeMarre Carroll,2017-01-24,6
DeMarre Carroll,2017-01-25,9
DeMarre Carroll,2017-01-27,9
DeMarre Carroll,2017-01-29,8
DeMarre Carroll,2017-01-31,10
DeMarre Carroll,2017-02-01,8
DeMarre Carroll,2017-02-03,3
DeMarre Carroll,2017-02-05,11
DeMarre Carroll,2017-02-06,6
DeMarre Carroll,2017-02-08,9
DeMarre Carroll,2017-02-12,9
DeMarre Carroll,2017-02-14,4
DeMarre Carroll,2017-02-15,13
DeMarre Carroll,2017-02-24,4
DeMarre Carroll,2017-02-26,5
DeMarre Carroll,2017-02-27,8
DeMarre Carroll,2017-03-01,3
DeMarre Carroll,2017-03-03,7
DeMarre Carroll,2017-03-04,7
DeMarre Carroll,2017-03-10,9
DeMarre Carroll,2017-03-16,3
DeMarre Carroll,2017-03-17,9
DeMarre Carroll,2017-03-19,7
DeMarre Carroll,2017-03-21,5
DeMarre Carroll,2017-03-23,5
DeMarre Carroll,2017-03-29,5
DeMarre Carroll,2017-03-31,9
DeMarre Carroll,2017-04-02,11
DeMarre Carroll,2017-04-04,5
DeMarre Carroll,2017-04-05,6
DeMarre Carroll,2017-04-07,4
DeMarre Carroll,2017-04-09,6
DeMarre Carroll,2017-04-12,5
Dejounte Murray,2016-10-29,2
Dejounte Murray,2016-11-04,2
Dejounte Murray,2016-11-05,4
Dejounte Murray,2016-11-16,2
Dejounte Murray,2016-11-21,3
Dejounte Murray,2016-11-29,1
Dejounte Murray,2016-12-22,5
Dejounte Murray,2016-12-23,8
Dejounte Murray,2016-12-25,2
Dejounte Murray,2016-12-28,2
Dejounte Murray,2016-12-30,4
Dejounte Murray,2017-01-03,3
Dejounte Murray,2017-01-05,3
Dejounte Murray,2017-01-07,2
Dejounte Murray,2017-01-12,5
Dejounte Murray,2017-01-19,11
Dejounte Murray,2017-01-21,10
Dejounte Murray,2017-01-23,8
Dejounte Murray,2017-01-24,7
Dejounte Murray,2017-01-27,2
Dejounte Murray,2017-01-31,1
Dejounte Murray,2017-02-02,2
Dejounte Murray,2017-02-04,5
Dejounte Murray,2017-02-06,1
Dejounte Murray,2017-02-15,2
Dejounte Murray,2017-02-26,2
Dejounte Murray,2017-03-01,6
Dejounte Murray,2017-03-04,1
Dejounte Murray,2017-03-08,3
Dejounte Murray,2017-03-09,6
Dejounte Murray,2017-04-12,1
Delon Wright,2017-02-14,2
Delon Wright,2017-02-15,5
Delon Wright,2017-02-24,5
Delon Wright,2017-02-26,9
Delon Wright,2017-02-27,2
Delon Wright,2017-03-01,2
Delon Wright,2017-03-03,2
Delon Wright,2017-03-04,3
Delon Wright,2017-03-08,5
Delon Wright,2017-03-10,2
Delon Wright,2017-03-11,8
Delon Wright,2017-03-13,8
Delon Wright,2017-03-16,6
Delon Wright,2017-03-17,4
Delon Wright,2017-03-19,6
Delon Wright,2017-03-23,7
Delon Wright,2017-03-25,7
Delon Wright,2017-03-27,6
Delon Wright,2017-03-29,3
Delon Wright,2017-03-31,5
Delon Wright,2017-04-02,4
Delon Wright,2017-04-04,3
Delon Wright,2017-04-09,1
Delon Wright,2017-04-12,10
Demetrius Jackson,2016-11-06,3
Demetrius Jackson,2016-11-09,1
Dennis Schroder,2016-10-27,12
Dennis Schroder,2016-10-29,7
Dennis Schroder,2016-10-31,14
Dennis Schroder,2016-11-02,11
Dennis Schroder,2016-11-04,16
Dennis Schroder,2016-11-05,14
Dennis Schroder,2016-11-08,16
Dennis Schroder,2016-11-09,19
Dennis Schroder,2016-11-12,10
Dennis Schroder,2016-11-15,15
Dennis Schroder,2016-11-16,8
Dennis Schroder,2016-11-18,12
Dennis Schroder,2016-11-20,8
Dennis Schroder,2016-11-22,13
Dennis Schroder,2016-11-23,11
Dennis Schroder,2016-11-25,19
Dennis Schroder,2016-11-27,15
Dennis Schroder,2016-11-28,20
Dennis Schroder,2016-11-30,23
Dennis Schroder,2016-12-02,13
Dennis Schroder,2016-12-03,14
Dennis Schroder,2016-12-05,15
Dennis Schroder,2016-12-07,15
Dennis Schroder,2016-12-09,19
Dennis Schroder,2016-12-13,16
Dennis Schroder,2016-12-16,12
Dennis Schroder,2016-12-17,12
Dennis Schroder,2016-12-19,16
Dennis Schroder,2016-12-21,21
Dennis Schroder,2016-12-23,19
Dennis Schroder,2016-12-26,10
Dennis Schroder,2016-12-28,21
Dennis Schroder,2016-12-30,14
Dennis Schroder,2017-01-01,17
Dennis Schroder,2017-01-04,13
Dennis Schroder,2017-01-05,18
